Latitude,Longitude
41.685109171,-87.639896164
41.767448959,-87.585957168
41.882511977,-87.664991748
41.909770944,-87.677444511
41.871540221,-87.653261476
41.916736499,-87.675168678
42.005487208,-87.664302216
41.794591289,-87.723198732
41.894947647,-87.754735386
41.869839645,-87.695993776
41.711463004,-87.645381391
41.729450838,-87.551242941
41.77471636,-87.69084338
41.928095762,-87.785609696
42.016383832,-87.684284069
41.82427836,-87.712845823
41.90844467,-87.67251694
41.766056625,-87.577835759
41.857754174,-87.668916736
41.923596202,-87.720633655
41.795913019,-87.701186159
41.698541312,-87.532865844
41.87732808,-87.705345232
41.803153256,-87.70383276
41.932191946,-87.64474923
41.910835515,-87.653351515
41.884650262,-87.627915459
41.807646291,-87.741110208
41.879499198,-87.627002693
41.895518078,-87.710088854
41.704026818,-87.618555581
41.892569818,-87.62208039
41.692378887,-87.621046145
41.768525935,-87.609287932
41.739860331,-87.601274245
41.897131302,-87.766689895
41.742430009,-87.7063133
41.727707947,-87.551205466
41.930603979,-87.740308647
41.920953507,-87.716021798
41.879545973,-87.624795272
41.885397932,-87.741857987
41.807769669,-87.661297945
41.84528672,-87.622127226
41.779234743,-87.685207125
41.909947307,-87.635664252
41.8796324,-87.736579313
41.891492786,-87.644374853
41.868541914,-87.639235361
41.870893318,-87.6861582
41.937373764,-87.765231173
41.781669308,-87.612058594
41.892501034,-87.661233186
41.880318927,-87.759281249
41.790070599,-87.622349204
41.898767916,-87.624116333
41.774103219,-87.603355891
41.895603123,-87.633396228
41.768069819,-87.567306284
41.720632923,-87.576170273
41.721170857,-87.574098015
41.839816207,-87.617516172
41.782854247,-87.771686376
41.909416658,-87.666437847
41.792864442,-87.590286201
41.814382204,-87.608305812
41.990615196,-87.683188577
41.73365047,-87.557845321
42.018148488,-87.669435629
41.989243623,-87.665119726
41.863375231,-87.659636657
41.989243623,-87.665119726
41.952230639,-87.740203802
41.876587174,-87.628727499
41.895529663,-87.638924852
41.893298918,-87.626384218
41.954696355,-87.720615274
41.888165132,-87.622937212
41.851432389,-87.633503604
41.784116743,-87.600708696
41.725478568,-87.560793618
41.967825371,-87.669414185
41.884466997,-87.634296325
41.902242132,-87.678164406
41.695908161,-87.595822806
41.910666599,-87.731238802
41.761931207,-87.582326542
41.778099133,-87.633828531
41.778661058,-87.68227253
41.903776151,-87.720408087
41.869491903,-87.710642788
41.747086268,-87.609968623
41.838097505,-87.642026802
41.857298741,-87.630216702
41.77766302,-87.782088826
41.661145231,-87.642572334
41.918856443,-87.650962576
41.899252369,-87.621249562
41.909604623,-87.747696325
41.869327166,-87.662390186
41.736491541,-87.615385513
41.746229065,-87.552790944
41.881738731,-87.751307231
41.918633393,-87.648528893
41.907402786,-87.687145162
41.852395177,-87.622261373
41.80381018,-87.659978595
41.736269116,-87.627768243
41.800863342,-87.664766276
41.726576132,-87.603157826
41.86821682,-87.6304532
41.800778421,-87.658690016
41.787016945,-87.645457931
41.79054357,-87.780130326
41.708029389,-87.569290282
41.856230779,-87.623896406
41.905328182,-87.729503623
41.869311235,-87.663422037
41.80755014,-87.748590044
42.008654814,-87.688906798
41.687209598,-87.648301456
41.853713852,-87.678336888
41.795991039,-87.630542489
41.814964708,-87.684608577
41.948805851,-87.669516002
41.671257198,-87.650220188
41.759681352,-87.648267945
41.721763239,-87.621630161
41.887310916,-87.72096213
41.811428166,-87.66748825
41.940394038,-87.649277478
41.998087341,-87.66971041
41.860713561,-87.723011079
41.993043969,-87.660360363
41.754592961,-87.741528537
41.812329856,-87.606626908
41.763081103,-87.664495202
41.736694472,-87.545824091
41.891583724,-87.634446444
41.758536614,-87.586130225
41.793870956,-87.650313315
41.97685634,-87.842313408
41.704128711,-87.648814024
41.862017713,-87.722613215
41.736491541,-87.615385513
41.842625704,-87.632094902
41.976814727,-87.659880317
41.903170857,-87.754481152
41.946274924,-87.650666587
41.877707693,-87.641052945
41.939315143,-87.70942733
41.750036156,-87.625796169
41.768741096,-87.590546321
41.700241475,-87.563193986
42.012149954,-87.696109447
41.682659365,-87.650586494
41.984237719,-87.655208186
41.756057234,-87.654929158
41.800692217,-87.684213423
41.778099133,-87.633828531
41.741488854,-87.707850421
41.881862868,-87.707089189
41.857772856,-87.667404168
41.777867263,-87.683604077
41.866235446,-87.720517147
41.948905178,-87.743502633
41.953142382,-87.769752699
41.869859103,-87.721264569
41.750790205,-87.563792091
42.002478396,-87.66929687
41.958228315,-87.678874368
41.780985849,-87.722825423
41.765558228,-87.622733535
41.93883609,-87.746072695
41.879190136,-87.648928151
41.876607964,-87.627644063
41.977135679,-87.841538951
41.740102551,-87.595808325
41.959555871,-87.684077951
41.792736992,-87.596488727
41.963942595,-87.836691297
41.810778999,-87.595808804
41.934359037,-87.659875096
41.924277399,-87.636526022
41.759109178,-87.635728114
41.873807522,-87.69445629
41.898402716,-87.771887177
41.736824491,-87.592185586
41.853821891,-87.627105423
41.888058396,-87.636420301
41.936335635,-87.650710119
41.886297242,-87.761750709
41.855190551,-87.623871195
41.896605083,-87.662413277
41.770942899,-87.612658998
41.906684967,-87.635303024
41.893622114,-87.622726157
41.894465407,-87.713845463
41.678427129,-87.680739677
41.749744257,-87.673117329
41.788987036,-87.74147999
41.936582097,-87.640089469
41.906556696,-87.752198643
41.761286569,-87.606693651
41.949324776,-87.685902179
41.95640573,-87.676396694
42.017040425,-87.677653464
41.851120563,-87.708890349
41.823125769,-87.602725951
41.84783858,-87.616780783
41.794005808,-87.666256742
41.781696801,-87.629320008
41.913541176,-87.798593209
41.929803395,-87.66830923
41.866678335,-87.771713263
41.893662056,-87.712960719
41.976333969,-87.805603687
41.854588721,-87.707773778
41.974773411,-87.806396207
41.737750767,-87.604855911
41.880209594,-87.74526581
41.855914482,-87.713901957
41.891520472,-87.647624933
41.78145774,-87.630165907
41.729170867,-87.551235346
41.966817165,-87.650053869
41.791220341,-87.688848758
42.016607113,-87.675302757
41.910316566,-87.687527244
41.952691197,-87.705536086
41.939919486,-87.653468967
41.908300639,-87.639719583
41.763804241,-87.56428905
41.800849205,-87.656261348
41.779574409,-87.657009478
41.910022484,-87.63855839
41.875607454,-87.630963389
41.762335814,-87.651619178
41.921872242,-87.715913732
41.965939742,-87.705946552
41.807769669,-87.661297945
41.898530725,-87.761678361
41.752357112,-87.59429376
42.016607113,-87.675302757
42.011281985,-87.681789636
41.946973531,-87.716403096
41.905363085,-87.727273453
41.866331725,-87.666379171
41.952722658,-87.683570132
41.799416231,-87.600296069
41.939262335,-87.71335694
41.998734156,-87.660613118
41.871223211,-87.743328811
41.749622027,-87.671905584
41.952731972,-87.650652832
41.685440512,-87.611695618
41.732511024,-87.604720945
41.787663136,-87.691190812
41.690567503,-87.621025854
41.898527467,-87.762126515
41.819671567,-87.704423079
41.996238575,-87.76442836
41.690675622,-87.631012668
41.869416741,-87.725296406
41.78169406,-87.593084365
41.735001142,-87.663046301
41.753550633,-87.565793115
41.953643409,-87.72801475
41.979024537,-87.831587053
41.761435778,-87.619993383
41.746064423,-87.680370319
41.897887668,-87.628232605
41.770570627,-87.569893932
41.927696824,-87.792922342
41.846801978,-87.623527134
41.713293031,-87.675775933
41.742711698,-87.689268115
41.845018785,-87.623620246
41.751100797,-87.58505475
41.73311317,-87.653258193
41.92210558,-87.769268956
41.759617456,-87.612701431
41.942585514,-87.786235542
41.89604714,-87.668872585
41.811418399,-87.666277857
41.748989035,-87.571065844
41.727484077,-87.559483746
41.754509295,-87.562648192
41.879493659,-87.745863576
41.943126711,-87.767668564
41.961250308,-87.729045783
41.885675419,-87.646736286
41.898742202,-87.711541462
41.819883106,-87.606787312
41.821626323,-87.604716779
41.757642168,-87.629623289
41.718346263,-87.68075354
41.743487398,-87.605018257
41.768801938,-87.578826286
41.786390789,-87.694323904
41.903077492,-87.683673325
41.860207059,-87.707928266
41.862473141,-87.708812942
41.844536888,-87.703328171
41.949128779,-87.64880179
41.789168928,-87.703434226
41.739664343,-87.609758798
41.91431366,-87.63480841
41.873699424,-87.704705156
41.772179185,-87.609382488
41.978879016,-87.699019373
41.895977401,-87.672957684
41.814049574,-87.618283699
41.749819308,-87.705603746
41.764322409,-87.577445571
41.97330538,-87.69158373
41.877788135,-87.627667799
41.895003278,-87.62152816
41.884494554,-87.627138636
41.931623236,-87.788155731
41.753027287,-87.561408885
41.884494554,-87.627138636
41.760800398,-87.630893622
41.949283608,-87.643036076
41.758277853,-87.62233006
41.932883217,-87.678957129
41.945293366,-87.743954971
41.860226807,-87.717678135
41.758304581,-87.620885702
41.750156173,-87.627015187
41.708148963,-87.656659943
41.983670812,-87.657262868
41.887711996,-87.617139647
41.715897177,-87.597008134
41.990441615,-87.699750627
41.751452878,-87.624567581
41.764343641,-87.575253369
41.998469223,-87.670736531
41.970453225,-87.687015762
41.937486634,-87.779913351
41.851439133,-87.637775932
41.841866537,-87.72934832
41.785819005,-87.734381042
41.695868128,-87.65294768
41.95850652,-87.699603817
41.960141064,-87.721680829
41.777618047,-87.785308175
41.737750767,-87.604855911
41.793079034,-87.737283828
41.975773105,-87.705103499
41.778680696,-87.664197479
41.937058463,-87.639448474
41.984515872,-87.665676741
42.012119854,-87.672346396
41.804379361,-87.584779905
41.861637423,-87.65485686
41.752928683,-87.682921109
41.890975772,-87.667448716
41.967852547,-87.662758305
41.882259032,-87.763674222
41.901500346,-87.669892333
41.77817712,-87.695805967
41.937740973,-87.764018706
41.912831524,-87.642021866
41.892258169,-87.677609017
41.709063656,-87.537697774
41.782393742,-87.661848975
41.713593122,-87.590368518
41.752996613,-87.702486995
41.780267983,-87.613969818
41.789624447,-87.6547587
41.779960201,-87.632099778
41.770244068,-87.628294183
41.786340513,-87.697628134
41.803391597,-87.621061298
41.777617873,-87.785271514
41.997838869,-87.683357858
41.919932633,-87.683201087
41.755842848,-87.601657055
41.788786066,-87.622315729
41.963357768,-87.755683203
41.868165405,-87.62743954
41.781442741,-87.61444066
41.92358803,-87.710444103
41.877532811,-87.672387519
41.749841482,-87.703137214
41.728540323,-87.661047283
41.868165405,-87.62743954
41.732828802,-87.568322337
41.756936862,-87.555556597
41.849286908,-87.700279235
41.781002879,-87.775277309
41.944331558,-87.805739027
41.863465393,-87.731204599
41.839678498,-87.718326519
41.879121968,-87.65315906
41.851626433,-87.718215751
41.727853944,-87.581716131
41.79978978,-87.723351135
41.730362225,-87.597399824
41.810346747,-87.61288509
41.780155734,-87.673923723
41.748526903,-87.663825429
41.745294201,-87.602590331
41.933673492,-87.668438085
41.918454985,-87.716806458
41.925091608,-87.672595059
41.981847133,-87.657002638
41.76515618,-87.583652507
41.88548283,-87.633921684
41.835437389,-87.632815545
41.809574175,-87.691801014
41.894421299,-87.719942928
41.782916642,-87.614475527
41.765843381,-87.576291395
41.874906311,-87.694158947
41.803671998,-87.703846021
41.87891522,-87.742769681
41.691293985,-87.718826648
41.934797023,-87.70871427
41.752791032,-87.563826829
41.857308478,-87.619340066
41.752791032,-87.563826829
41.80036463,-87.703753695
41.823125769,-87.602725951
41.97971063,-87.795825911
41.833139425,-87.615319213
41.861523589,-87.662104669
41.742656445,-87.632018466
41.751539633,-87.661855469
41.985488878,-87.717498967
42.018357365,-87.679049389
41.89368109,-87.656100837
41.817677866,-87.621434949
41.869729115,-87.641333627
41.868165405,-87.62743954
41.913581053,-87.654964655
41.90316534,-87.629210442
41.678552445,-87.62052508
41.886370204,-87.620691199
41.944145567,-87.66515343
41.792982898,-87.617146396
41.884650262,-87.627915459
41.884650262,-87.627915459
41.86641507,-87.705004143
41.763025716,-87.578069247
41.760865388,-87.628063316
41.803400743,-87.619440072
41.761254287,-87.576195061
41.742656445,-87.632018466
41.923110365,-87.682702159
41.987694479,-87.810894868
41.871674253,-87.721489579
41.874259006,-87.658248272
41.948154023,-87.651936812
41.912264053,-87.717839633
41.885879253,-87.630979425
41.898403652,-87.622900883
41.76590397,-87.572584799
41.779601436,-87.655077027
41.746829565,-87.600209331
41.781184105,-87.615649806
41.901077845,-87.772906961
41.81493064,-87.669994151
41.909636288,-87.745300725
41.809215829,-87.695457959
41.834042232,-87.674368991
41.943462184,-87.724865393
42.009206403,-87.660686764
41.708861986,-87.634564977
41.797835035,-87.733095603
41.78422409,-87.686220198
41.937069817,-87.815266632
41.801978507,-87.728311019
41.800702642,-87.595051485
41.933606811,-87.77604754
41.709832629,-87.645340176
41.783206019,-87.622168387
41.88136236,-87.647344302
41.803671998,-87.703846021
41.876891619,-87.741492127
41.736491541,-87.615385513
41.818714839,-87.723960317
41.972636129,-87.691152837
41.882457198,-87.627847776
41.976760651,-87.695086931
41.990615196,-87.683188577
41.870472659,-87.743596393
41.807422809,-87.723572168
41.774196541,-87.603358499
41.73585412,-87.658739723
41.876982321,-87.734110736
41.825734023,-87.611160626
41.851602571,-87.720425599
41.888599915,-87.632510468
41.785058052,-87.643715207
41.825734023,-87.611160626
41.799597459,-87.617721894
41.829172913,-87.627101228
41.713166441,-87.538892448
41.953443342,-87.744957048
41.882529537,-87.626223856
41.883045397,-87.682855405
42.01032737,-87.667033254
41.736491541,-87.615385513
42.018148488,-87.669435629
41.752771799,-87.563823394
41.891533947,-87.644374411
41.711950253,-87.603799501
41.658473903,-87.642849725
41.751270452,-87.585822373
41.800468885,-87.731394955
41.711333747,-87.630820805
41.793087911,-87.779070651
41.997300625,-87.715082154
41.878638996,-87.627691486
41.737750767,-87.604855911
41.865468397,-87.773456688
41.697647241,-87.594839913
41.653650767,-87.52871985
41.742122361,-87.568523491
41.851602571,-87.720425599
41.812407401,-87.723755992
41.80771742,-87.688081893
41.69285841,-87.682464814
41.926844138,-87.721947545
41.882333258,-87.758194602
41.918117735,-87.684972136
41.954865195,-87.645299318
41.954583139,-87.751064044
41.87418995,-87.738579646
41.993571267,-87.679906603
41.947222393,-87.685846257
41.874256759,-87.658332746
41.78000107,-87.694636659
41.884430643,-87.746953106
41.908762178,-87.746091254
41.811393188,-87.603028028
41.851654536,-87.715781963
41.979350399,-87.713983304
41.732994319,-87.551328185
41.85143391,-87.73212862
41.729225276,-87.564584387
41.827161886,-87.611731628
41.883067861,-87.771885574
41.883223021,-87.737328097
41.939252208,-87.751806315
41.88217721,-87.680260614
41.743832575,-87.544249163
41.914850236,-87.688051023
41.749675058,-87.634503664
41.924228431,-87.747117979
41.669724107,-87.638029941
41.968012008,-87.669419602
41.847622186,-87.710003421
41.876720197,-87.701088107
41.72403692,-87.655445593
41.843396156,-87.634233432
41.893990113,-87.702155577
41.986113605,-87.660142782
41.686460463,-87.633734743
41.751481997,-87.664677927
41.803671998,-87.703846021
41.758846549,-87.578964904
41.95529191,-87.762141971
41.70276162,-87.56373152
41.686415543,-87.631318936
41.880298781,-87.760742929
41.679408594,-87.617861659
41.95529191,-87.762141971
41.847555951,-87.703896798
41.780257904,-87.683667938
41.908608043,-87.726474952
41.933270602,-87.63930945
41.848530688,-87.710031304
41.93877525,-87.7508293
41.81072166,-87.750578673
41.865521655,-87.721493176
41.85346177,-87.724805193
41.80805312,-87.709103358
41.984032004,-87.700398992
41.8654647,-87.706856419
41.804020794,-87.672142292
41.940373996,-87.809248729
41.78033837,-87.682369222
41.742098898,-87.605469989
41.803153256,-87.70383276
41.706070186,-87.653645803
41.758868246,-87.576838856
41.984032004,-87.700398992
41.754005513,-87.662581071
41.812213795,-87.704136552
41.885720679,-87.747000068
41.884790951,-87.624469241
41.796911469,-87.685340776
41.732942865,-87.555472437
41.880746913,-87.724102054
41.9251405,-87.63585519
41.868184336,-87.641372316
41.706070186,-87.653645803
41.933474653,-87.647693928
41.908668475,-87.627577615
41.717657131,-87.595856233
41.889538746,-87.748775764
41.944246622,-87.671228422
41.918913251,-87.65825181
41.938967852,-87.644363923
41.817196672,-87.643315493
41.894812307,-87.688135232
41.896375946,-87.6242787
41.654766107,-87.544722501
41.790894592,-87.604940233
41.754169585,-87.599194924
41.766995622,-87.64608973
41.872709056,-87.624187857
41.988330055,-87.655333956
42.009105727,-87.666950336
41.893469034,-87.632648229
41.754168689,-87.601635756
41.859926265,-87.722552356
41.702171942,-87.637834291
41.881951231,-87.633060512
41.756737247,-87.653903114
41.845481329,-87.716039518
41.924011787,-87.653560711
42.002478396,-87.66929687
41.885001213,-87.725791327
41.928586817,-87.653166703
41.692957314,-87.680065582
41.809215829,-87.695457959
41.905447207,-87.685871795
41.910533752,-87.653832316
41.926020613,-87.701123384
41.778748317,-87.68362818
41.887904645,-87.771053627
41.875495685,-87.661826303
41.791236289,-87.698613862
41.977055144,-87.656431821
41.749378451,-87.609642391
41.849415922,-87.700285304
41.994838445,-87.749553186
41.697743347,-87.595702973
41.882358367,-87.627841519
41.760451034,-87.657752779
41.971137759,-87.720773978
41.755838655,-87.611405982
41.886483926,-87.765083641
41.926364659,-87.652352466
41.932493287,-87.662742921
41.873635421,-87.710081187
41.710739477,-87.563339711
41.781576603,-87.615660095
41.880070565,-87.753543987
41.909262367,-87.652769388
41.697743347,-87.595702973
41.811397019,-87.671120054
41.823627332,-87.698169312
41.885730721,-87.634972962
41.957550548,-87.724782864
41.885658379,-87.753647709
41.755445167,-87.551286599
41.883131184,-87.677672969
41.777750747,-87.600396201
41.917407385,-87.70579017
41.854225223,-87.722323962
41.866810739,-87.625817031
41.793702414,-87.761114598
41.809294058,-87.622312742
41.803402591,-87.743041828
41.752002423,-87.644076471
41.764608207,-87.688722944
41.86983044,-87.723614607
41.736148121,-87.629070243
41.741376644,-87.604957833
41.933793464,-87.776056941
41.797353934,-87.633072746
41.931780735,-87.727593069
41.678237739,-87.68073427
41.78999363,-87.649910777
41.78999363,-87.649910777
41.703995929,-87.564456533
41.779487894,-87.663320164
41.854498094,-87.723580391
41.963070794,-87.655984213
41.878638996,-87.627691486
42.002478396,-87.66929687
41.874180626,-87.66785807
41.748089648,-87.652462519
41.773302719,-87.589368235
41.8871929,-87.720959585
41.685474655,-87.607964681
41.976762981,-87.900983721
41.684157326,-87.6482057
41.89786794,-87.671009825
41.821473272,-87.603518839
41.948805851,-87.669516002
41.963070794,-87.655984213
41.747930082,-87.579437186
41.85680869,-87.662058535
41.87399321,-87.751061738
41.706642016,-87.665519962
41.861807638,-87.705537502
42.000543176,-87.660715471
41.939315143,-87.70942733
41.761942471,-87.692957443
41.969421913,-87.710946498
41.915549334,-87.636290303
41.671587993,-87.634488759
41.900480566,-87.749417979
41.794406612,-87.583931489
41.910533752,-87.653832316
41.825531221,-87.648391913
41.954888766,-87.701933722
41.834404786,-87.726728749
41.798812004,-87.653777929
41.972584574,-87.706149796
41.882394062,-87.627844798
41.743012551,-87.605005301
41.851602571,-87.720425599
41.669514263,-87.575323856
41.772324861,-87.654831089
41.873107691,-87.745844951
41.88136236,-87.647344302
41.868184336,-87.641372316
41.747669788,-87.561315495
41.702324836,-87.560803509
41.909636288,-87.745300725
41.915715874,-87.74605323
41.871648155,-87.723806615
41.740484569,-87.557554245
41.9613028,-87.690215099
42.014899856,-87.679077469
41.741523978,-87.581813227
41.915715874,-87.74605323
41.817748687,-87.723929123
41.91455731,-87.702000734
41.874381838,-87.641536792
41.982845816,-87.664932846
42.019399237,-87.675049485
41.830286254,-87.68465571
41.766228218,-87.666280648
41.863488279,-87.732430546
41.776336871,-87.60462105
41.858965439,-87.715818083
41.903795598,-87.674846094
41.693879672,-87.612187129
41.793352891,-87.713833604
41.766193114,-87.581070864
41.77598287,-87.615520824
41.772752583,-87.689576226
41.987824707,-87.811169674
41.812503146,-87.622922859
41.895491073,-87.713211146
41.877434647,-87.745166405
41.909636288,-87.745300725
41.737750767,-87.604855911
41.876894273,-87.711356724
41.886018055,-87.633937881
41.886439939,-87.632467972
41.902085462,-87.641168032
41.770560846,-87.732305169
42.008396261,-87.673823615
41.831881927,-87.616977126
41.873699424,-87.704705156
41.834926192,-87.658353535
41.930946496,-87.788962647
41.872709056,-87.624187857
41.854271374,-87.624784323
41.974861952,-87.890372151
41.866629131,-87.730084529
41.760606706,-87.674637041
41.693783016,-87.613403816
41.907056567,-87.634586291
41.963008177,-87.708828549
41.848196467,-87.679050151
41.932429535,-87.747921238
41.86821682,-87.6304532
41.878857958,-87.726521499
41.943390797,-87.665606073
41.929743818,-87.684273777
41.82267326,-87.645898235
41.933664033,-87.774834236
41.903196526,-87.751957281
41.693783016,-87.613403816
41.881120698,-87.7648888
41.740076243,-87.576986176
41.872819724,-87.701923302
41.933793464,-87.776056941
41.943898591,-87.685747562
41.855842861,-87.658805381
41.744296424,-87.544258141
41.852192114,-87.674729636
41.746679753,-87.603835197
41.766621467,-87.618502688
41.90860618,-87.724050308
41.705677782,-87.600944364
41.840725929,-87.645128882
41.889797075,-87.745622274
41.964381447,-87.881131062
41.894245677,-87.707735874
41.807084429,-87.613860628
41.897524786,-87.704673571
41.866331725,-87.666379171
41.953495995,-87.655475336
41.913656376,-87.758262509
41.810777326,-87.712488273
41.806742201,-87.669128642
41.904798274,-87.769388261
41.744977571,-87.657570565
41.857820232,-87.664694614
41.749287997,-87.572282625
41.92938643,-87.707892425
41.872709056,-87.624187857
41.651431329,-87.527258234
41.975773105,-87.705103499
41.975773105,-87.705103499
41.768852233,-87.584415936
41.799808989,-87.723350952
41.845820748,-87.692826338
41.932738985,-87.648117094
41.851436512,-87.646460241
41.867293733,-87.711651717
41.743291152,-87.709738359
41.931786398,-87.648979902
41.851436512,-87.646460241
41.746679356,-87.666076291
42.017346309,-87.675479135
41.887847145,-87.660822904
41.830954079,-87.630703226
41.688914655,-87.626235659
41.747930082,-87.579437186
41.870571484,-87.727782117
41.893408918,-87.765338129
41.831676098,-87.616975751
41.772509838,-87.581392981
41.854294039,-87.718762808
41.89738616,-87.652447382
41.917450593,-87.701160212
41.917453115,-87.701119771
41.880827171,-87.745289524
41.76925734,-87.619602479
41.937744722,-87.74089304
41.906860019,-87.754660898
41.909760125,-87.63466702
41.776933681,-87.590257484
41.76340634,-87.563472747
41.748103911,-87.641527333
41.800691666,-87.595051611
41.875212095,-87.62601445
41.8069545,-87.651498476
41.890919766,-87.717401857
41.970770723,-87.803656511
41.904653619,-87.6329484
41.763260042,-87.606744693
41.910149869,-87.634677466
41.810924988,-87.595465993
41.895732399,-87.687784384
41.972356697,-87.803617629
41.87107745,-87.69453855
41.840055092,-87.709790619
41.960491678,-87.682145535
41.908390488,-87.634623176
41.782538755,-87.76556603
41.960222191,-87.683015977
41.858237109,-87.678463262
41.888881152,-87.724674821
41.901861668,-87.72627803
41.96247942,-87.733700057
41.748027053,-87.641524494
41.758302042,-87.620918716
41.798161392,-87.696363422
42.008750949,-87.699767662
41.791375593,-87.660875157
41.743208229,-87.653972475
41.855190551,-87.623871195
41.961080347,-87.717204606
41.752886832,-87.566251796
42.017107779,-87.66884662
41.906633166,-87.735027465
41.963850715,-87.652368918
41.859960338,-87.727430714
41.868396387,-87.722805835
41.786203158,-87.649808032
41.856127492,-87.712692233
41.954302216,-87.668043576
42.0164882,-87.683329906
41.961628746,-87.666537103
41.80134497,-87.662648738
41.784648619,-87.689490239
41.720916168,-87.593533254
41.979020089,-87.655053915
41.806676085,-87.622767166
41.71756104,-87.595850006
41.746667117,-87.60141679
41.834895225,-87.679086565
41.992756122,-87.679885513
41.790754583,-87.739927261
41.751062186,-87.560157108
41.760575615,-87.587818247
41.971550024,-87.656854168
41.850236677,-87.68410183
41.922985148,-87.797055561
41.911163057,-87.633869188
41.893346855,-87.623478469
41.749688898,-87.668276896
41.740102551,-87.595808325
41.886759981,-87.703827949
41.807889242,-87.72200519
41.747406422,-87.558881752
41.882407184,-87.686468002
41.911368436,-87.739538866
41.8476026,-87.727888668
41.855658302,-87.656355299
41.790754583,-87.739927261
41.9716248,-87.651403556
41.707556034,-87.628331319
41.750066278,-87.554913938
41.829651528,-87.614451899
41.892569818,-87.62208039
41.962150369,-87.662336438
41.824670195,-87.604792336
41.905039395,-87.749545423
41.945884731,-87.766015773
41.897909836,-87.72005647
41.892841858,-87.617721411
41.767519018,-87.680786968
41.737844326,-87.592448658
41.84351235,-87.724528809
41.917656022,-87.688750258
41.834690813,-87.613705645
41.967805972,-87.765552886
41.804379051,-87.584732228
41.75871682,-87.59149392
41.907595274,-87.668466299
41.909588772,-87.748894125
41.740102551,-87.595808325
41.761528116,-87.706398642
41.749966369,-87.65008631
41.976368905,-87.80069009
41.856131601,-87.721127515
41.765588942,-87.580586738
41.755023181,-87.557045679
41.858158036,-87.728600371
41.938051301,-87.759105584
41.902423869,-87.718984731
41.912431016,-87.669485233
41.93883609,-87.746072695
41.776323462,-87.757404962
41.975276551,-87.767391513
41.894453197,-87.718723215
41.782538755,-87.76556603
41.822281982,-87.606848245
41.857620132,-87.732254223
41.761727193,-87.633914742
41.96645329,-87.724881996
41.693783605,-87.612184541
41.774892917,-87.609758905
41.778657832,-87.688512603
41.682595787,-87.615384576
41.871941108,-87.727827936
41.953643409,-87.72801475
41.900504018,-87.747019123
41.961158296,-87.652309344
41.933554544,-87.653282982
41.841622651,-87.617191438
41.876862242,-87.743783671
41.785193405,-87.645693756
41.759369997,-87.630791935
41.988037641,-87.660203433
41.79340561,-87.5848746
41.921628369,-87.742585428
41.783869954,-87.68376714
41.996796552,-87.67429656
41.860641151,-87.705504861
41.802064797,-87.618640688
41.779611336,-87.610787436
41.664168299,-87.549548487
41.690759765,-87.624157804
41.95945244,-87.747497487
41.865692828,-87.722717749
41.930896787,-87.697587655
41.744980208,-87.657552215
41.884769738,-87.615751308
41.766283958,-87.643194177
41.7728946,-87.699322622
41.802101704,-87.587747851
41.874378587,-87.723788016
41.679701468,-87.635590702
41.93791173,-87.727149134
41.792982898,-87.617146396
41.856024278,-87.727280661
41.828222414,-87.626495263
41.933780845,-87.789449396
41.858845015,-87.726692383
41.754592961,-87.741528537
41.933719495,-87.663604765
41.963840377,-87.682280574
41.758573421,-87.557321761
41.648588776,-87.539964437
41.835771849,-87.635916339
41.919102129,-87.717737183
41.799490663,-87.593499384
41.866235446,-87.720517147
41.968234567,-87.728571616
41.967266558,-87.767462414
41.912431016,-87.669485233
41.879221392,-87.699311888
41.974861952,-87.890372151
41.783426682,-87.709250616
41.978044897,-87.666593891
41.981579153,-87.836580014
41.779059693,-87.615596501
41.791160785,-87.579836586
41.988359832,-87.665092186
41.892753031,-87.624193896
41.967737073,-87.771069189
41.780879057,-87.655800515
41.682811576,-87.631211677
41.972471031,-87.651574721
41.949635999,-87.758277435
41.935445124,-87.725158445
41.939440253,-87.77026297
41.844143697,-87.732376706
41.757678154,-87.741643133
41.903996883,-87.643230238
41.896048497,-87.716331483
41.995645004,-87.670659144
41.687974882,-87.667378872
41.812503146,-87.622922859
41.969296124,-87.708502376
41.786291714,-87.664386014
41.883374071,-87.763297089
41.721840482,-87.617277592
41.735102296,-87.551379554
41.87223036,-87.744935073
41.956132859,-87.669509823
41.946259271,-87.736506071
41.710430748,-87.612632107
41.780499607,-87.667881635
41.880748741,-87.723929446
41.721623049,-87.624701342
41.904826539,-87.632953857
41.721840482,-87.617277592
41.876637074,-87.690073243
41.707298588,-87.614681319
41.881847601,-87.641772074
41.963536051,-87.659968697
41.823761896,-87.622761725
41.736259984,-87.628068782
41.928235818,-87.682084152
41.882394062,-87.627844798
41.877726616,-87.629717425
41.899773491,-87.720115776
42.019366321,-87.669809371
41.92559301,-87.705213873
41.923672617,-87.786301606
41.919361313,-87.756010356
41.789434524,-87.737266253
41.698696274,-87.563172144
41.799676677,-87.729473264
41.775635037,-87.614314883
41.807978925,-87.715174573
41.982161273,-87.668500261
41.966240118,-87.688834357
41.877391402,-87.700383823
41.808135931,-87.703160426
41.787723816,-87.726068969
41.888657588,-87.749264906
41.880809282,-87.719324013
41.728740563,-87.596150779
41.953923992,-87.654529662
41.783116362,-87.615694257
41.803671998,-87.703846021
41.878948166,-87.663743676
41.722578383,-87.662706548
41.958218081,-87.702040567
